Record,Date,Time,Temp [C]
3421,11/13/2024,6:21:23 PM,100
3422,11/13/2024,6:21:28 PM,100
3423,11/13/2024,6:21:33 PM,100
3424,11/13/2024,6:21:38 PM,99.9
3425,11/13/2024,6:21:43 PM,99.9
3426,11/13/2024,6:21:48 PM,99.8
3427,11/13/2024,6:21:53 PM,99.8
3428,11/13/2024,6:21:58 PM,99.8
3429,11/13/2024,6:22:03 PM,99.7
3430,11/13/2024,6:22:08 PM,99.7
3431,11/13/2024,6:22:13 PM,99.6
3432,11/13/2024,6:22:18 PM,99.6
3433,11/13/2024,6:22:23 PM,99.6
3434,11/13/2024,6:22:28 PM,99.6
3435,11/13/2024,6:22:33 PM,99.6
3436,11/13/2024,6:22:38 PM,99.6
3437,11/13/2024,6:22:43 PM,99.5
3438,11/13/2024,6:22:48 PM,99.5
3439,11/13/2024,6:22:53 PM,99.5
3440,11/13/2024,6:22:58 PM,99.4
3441,11/13/2024,6:23:03 PM,99.3
3442,11/13/2024,6:23:08 PM,99.3
3443,11/13/2024,6:23:13 PM,99.2
3444,11/13/2024,6:23:18 PM,99.2
3445,11/13/2024,6:23:23 PM,99.1
3446,11/13/2024,6:23:28 PM,99.2
3447,11/13/2024,6:23:33 PM,99.1
3448,11/13/2024,6:23:38 PM,99.1
3449,11/13/2024,6:23:43 PM,99
3450,11/13/2024,6:23:48 PM,98.9
3451,11/13/2024,6:23:53 PM,98.9
3452,11/13/2024,6:23:58 PM,98.9
3453,11/13/2024,6:24:03 PM,98.9
3454,11/13/2024,6:24:08 PM,98.8
3455,11/13/2024,6:24:13 PM,98.8
3456,11/13/2024,6:24:18 PM,98.8
3457,11/13/2024,6:24:23 PM,98.8
3458,11/13/2024,6:24:28 PM,98.7
3459,11/13/2024,6:24:33 PM,98.7
3460,11/13/2024,6:24:38 PM,98.7
3461,11/13/2024,6:24:43 PM,98.6
3462,11/13/2024,6:24:48 PM,98.6
3463,11/13/2024,6:24:53 PM,98.5
3464,11/13/2024,6:24:58 PM,98.4
3465,11/13/2024,6:25:03 PM,98.4
3466,11/13/2024,6:25:08 PM,98.3
3467,11/13/2024,6:25:13 PM,98.3
3468,11/13/2024,6:25:18 PM,98.3
3469,11/13/2024,6:25:23 PM,98.3
3470,11/13/2024,6:25:28 PM,98.2
3471,11/13/2024,6:25:33 PM,98.2
3472,11/13/2024,6:25:38 PM,98.1
3473,11/13/2024,6:25:43 PM,98.2
3474,11/13/2024,6:25:48 PM,98.1
3475,11/13/2024,6:25:53 PM,98.1
3476,11/13/2024,6:25:58 PM,98
3477,11/13/2024,6:26:03 PM,97.9
3478,11/13/2024,6:26:08 PM,97.9
3479,11/13/2024,6:26:13 PM,97.9
3480,11/13/2024,6:26:18 PM,97.9
3481,11/13/2024,6:26:23 PM,97.8
3482,11/13/2024,6:26:28 PM,97.8
3483,11/13/2024,6:26:33 PM,97.8
3484,11/13/2024,6:26:38 PM,97.8
3485,11/13/2024,6:26:43 PM,97.8
3486,11/13/2024,6:26:48 PM,97.7
3487,11/13/2024,6:26:53 PM,97.7
3488,11/13/2024,6:26:58 PM,97.6
3489,11/13/2024,6:27:03 PM,97.7
3490,11/13/2024,6:27:08 PM,97.7
3491,11/13/2024,6:27:13 PM,97.6
3492,11/13/2024,6:27:18 PM,97.6
3493,11/13/2024,6:27:23 PM,97.6
3494,11/13/2024,6:27:28 PM,97.5
3495,11/13/2024,6:27:33 PM,97.5
3496,11/13/2024,6:27:38 PM,97.4
3497,11/13/2024,6:27:43 PM,97.4
3498,11/13/2024,6:27:48 PM,97.4
3499,11/13/2024,6:27:53 PM,97.4
3500,11/13/2024,6:27:58 PM,97.4
3501,11/13/2024,6:28:03 PM,97.3
3502,11/13/2024,6:28:08 PM,97.3
3503,11/13/2024,6:28:13 PM,97.1
3504,11/13/2024,6:28:18 PM,97.1
3505,11/13/2024,6:28:23 PM,97.2
3506,11/13/2024,6:28:28 PM,97.2
3507,11/13/2024,6:28:33 PM,97
3508,11/13/2024,6:28:38 PM,97.1
3509,11/13/2024,6:28:43 PM,97
3510,11/13/2024,6:28:48 PM,96.9
3511,11/13/2024,6:28:53 PM,96.9
3512,11/13/2024,6:28:58 PM,96.8
3513,11/13/2024,6:29:03 PM,96.7
3514,11/13/2024,6:29:08 PM,96.8
3515,11/13/2024,6:29:13 PM,96.7
3516,11/13/2024,6:29:18 PM,96.7
3517,11/13/2024,6:29:23 PM,96.7
3518,11/13/2024,6:29:28 PM,96.6
3519,11/13/2024,6:29:33 PM,96.6
3520,11/13/2024,6:29:38 PM,96.5
3521,11/13/2024,6:29:43 PM,96.5
3522,11/13/2024,6:29:48 PM,96.5
3523,11/13/2024,6:29:53 PM,96.4
3524,11/13/2024,6:29:58 PM,96.4
3525,11/13/2024,6:30:03 PM,96.4
3526,11/13/2024,6:30:08 PM,96.5
3527,11/13/2024,6:30:13 PM,96.4
3528,11/13/2024,6:30:18 PM,96.4
3529,11/13/2024,6:30:23 PM,96.3
3530,11/13/2024,6:30:28 PM,96.3
3531,11/13/2024,6:30:33 PM,96.3
3532,11/13/2024,6:30:38 PM,96.2
3533,11/13/2024,6:30:43 PM,96.2
3534,11/13/2024,6:30:48 PM,96.2
3535,11/13/2024,6:30:53 PM,96.1
3536,11/13/2024,6:30:58 PM,96.1
3537,11/13/2024,6:31:03 PM,96
3538,11/13/2024,6:31:08 PM,95.9
3539,11/13/2024,6:31:13 PM,95.9
3540,11/13/2024,6:31:18 PM,95.9
3541,11/13/2024,6:31:23 PM,95.9
3542,11/13/2024,6:31:28 PM,95.9
3543,11/13/2024,6:31:33 PM,95.9
3544,11/13/2024,6:31:38 PM,95.8
3545,11/13/2024,6:31:43 PM,95.7
3546,11/13/2024,6:31:48 PM,95.7
3547,11/13/2024,6:31:53 PM,95.7
3548,11/13/2024,6:31:58 PM,95.7
3549,11/13/2024,6:32:03 PM,95.7
3550,11/13/2024,6:32:08 PM,95.6
3551,11/13/2024,6:32:13 PM,95.5
3552,11/13/2024,6:32:18 PM,95.5
3553,11/13/2024,6:32:23 PM,95.5
3554,11/13/2024,6:32:28 PM,95.4
3555,11/13/2024,6:32:33 PM,95.4
3556,11/13/2024,6:32:38 PM,95.3
3557,11/13/2024,6:32:43 PM,95.3
3558,11/13/2024,6:32:48 PM,95.3
3559,11/13/2024,6:32:53 PM,95.3
3560,11/13/2024,6:32:58 PM,95.3
3561,11/13/2024,6:33:03 PM,95.2
3562,11/13/2024,6:33:08 PM,95.3
3563,11/13/2024,6:33:13 PM,95.1
3564,11/13/2024,6:33:18 PM,95.1
3565,11/13/2024,6:33:23 PM,95.1
3566,11/13/2024,6:33:28 PM,95
3567,11/13/2024,6:33:33 PM,95
3568,11/13/2024,6:33:38 PM,95
3569,11/13/2024,6:33:43 PM,95
3570,11/13/2024,6:33:48 PM,95
3571,11/13/2024,6:33:53 PM,94.9
3572,11/13/2024,6:33:58 PM,94.9
3573,11/13/2024,6:34:03 PM,94.9
3574,11/13/2024,6:34:08 PM,94.8
3575,11/13/2024,6:34:13 PM,94.8
3576,11/13/2024,6:34:18 PM,94.8
3577,11/13/2024,6:34:23 PM,94.7
3578,11/13/2024,6:34:28 PM,94.6
3579,11/13/2024,6:34:33 PM,94.6
3580,11/13/2024,6:34:38 PM,94.6
3581,11/13/2024,6:34:43 PM,94.5
3582,11/13/2024,6:34:48 PM,94.5
3583,11/13/2024,6:34:53 PM,94.5
3584,11/13/2024,6:34:58 PM,94.4
3585,11/13/2024,6:35:03 PM,94.4
3586,11/13/2024,6:35:08 PM,94.5
3587,11/13/2024,6:35:13 PM,94.4
3588,11/13/2024,6:35:18 PM,94.3
3589,11/13/2024,6:35:23 PM,94.3
3590,11/13/2024,6:35:28 PM,94.2
3591,11/13/2024,6:35:33 PM,94.2
3592,11/13/2024,6:35:38 PM,94.2
3593,11/13/2024,6:35:43 PM,94.2
3594,11/13/2024,6:35:48 PM,94.1
3595,11/13/2024,6:35:53 PM,94.1
3596,11/13/2024,6:35:58 PM,94
3597,11/13/2024,6:36:03 PM,94.1
3598,11/13/2024,6:36:08 PM,94
3599,11/13/2024,6:36:13 PM,94
3600,11/13/2024,6:36:18 PM,93.9
3601,11/13/2024,6:36:23 PM,93.9
3602,11/13/2024,6:36:28 PM,93.8
3603,11/13/2024,6:36:33 PM,93.8
3604,11/13/2024,6:36:38 PM,93.8
3605,11/13/2024,6:36:43 PM,93.8
3606,11/13/2024,6:36:48 PM,93.7
3607,11/13/2024,6:36:53 PM,93.6
3608,11/13/2024,6:36:58 PM,93.6
3609,11/13/2024,6:37:03 PM,93.6
3610,11/13/2024,6:37:08 PM,93.6
3611,11/13/2024,6:37:13 PM,93.6
3612,11/13/2024,6:37:18 PM,93.5
3613,11/13/2024,6:37:23 PM,93.4
3614,11/13/2024,6:37:28 PM,93.4
3615,11/13/2024,6:37:33 PM,93.3
3616,11/13/2024,6:37:38 PM,93.3
3617,11/13/2024,6:37:43 PM,93.2
3618,11/13/2024,6:37:48 PM,93.2
3619,11/13/2024,6:37:53 PM,93.2
3620,11/13/2024,6:37:58 PM,93.2
3621,11/13/2024,6:38:03 PM,93.2
3622,11/13/2024,6:38:08 PM,93.1
3623,11/13/2024,6:38:13 PM,93
3624,11/13/2024,6:38:18 PM,93.1
3625,11/13/2024,6:38:23 PM,93
3626,11/13/2024,6:38:28 PM,93
3627,11/13/2024,6:38:33 PM,92.9
3628,11/13/2024,6:38:38 PM,92.9
3629,11/13/2024,6:38:43 PM,92.9
3630,11/13/2024,6:38:48 PM,92.9
3631,11/13/2024,6:38:53 PM,92.8
3632,11/13/2024,6:38:58 PM,92.8
3633,11/13/2024,6:39:03 PM,92.8
3634,11/13/2024,6:39:08 PM,92.7
3635,11/13/2024,6:39:13 PM,92.7
3636,11/13/2024,6:39:18 PM,92.6
3637,11/13/2024,6:39:23 PM,92.6
3638,11/13/2024,6:39:28 PM,92.6
3639,11/13/2024,6:39:33 PM,92.6
3640,11/13/2024,6:39:38 PM,92.6
3641,11/13/2024,6:39:43 PM,92.6
3642,11/13/2024,6:39:48 PM,92.5
3643,11/13/2024,6:39:53 PM,92.5
3644,11/13/2024,6:39:58 PM,92.5
3645,11/13/2024,6:40:03 PM,92.3
3646,11/13/2024,6:40:08 PM,92.4
3647,11/13/2024,6:40:13 PM,92.4
3648,11/13/2024,6:40:18 PM,92.4
3649,11/13/2024,6:40:23 PM,92.3
3650,11/13/2024,6:40:28 PM,92.3
3651,11/13/2024,6:40:33 PM,92.2
3652,11/13/2024,6:40:38 PM,92.2
3653,11/13/2024,6:40:43 PM,92.1
3654,11/13/2024,6:40:48 PM,92.1
3655,11/13/2024,6:40:53 PM,92.2
3656,11/13/2024,6:40:58 PM,92.1
3657,11/13/2024,6:41:03 PM,92.1
3658,11/13/2024,6:41:08 PM,92
3659,11/13/2024,6:41:13 PM,92
3660,11/13/2024,6:41:18 PM,91.9
3661,11/13/2024,6:41:23 PM,91.8
3662,11/13/2024,6:41:28 PM,91.9
3663,11/13/2024,6:41:33 PM,91.9
3664,11/13/2024,6:41:38 PM,91.9
3665,11/13/2024,6:41:43 PM,91.8
3666,11/13/2024,6:41:48 PM,91.7
3667,11/13/2024,6:41:53 PM,91.8
3668,11/13/2024,6:41:58 PM,91.8
3669,11/13/2024,6:42:03 PM,91.8
3670,11/13/2024,6:42:08 PM,91.7
3671,11/13/2024,6:42:13 PM,91.6
3672,11/13/2024,6:42:18 PM,91.6
3673,11/13/2024,6:42:23 PM,91.6
3674,11/13/2024,6:42:28 PM,91.6
3675,11/13/2024,6:42:33 PM,91.6
3676,11/13/2024,6:42:38 PM,91.6
3677,11/13/2024,6:42:43 PM,91.5
3678,11/13/2024,6:42:48 PM,91.5
3679,11/13/2024,6:42:53 PM,91.4
3680,11/13/2024,6:42:58 PM,91.4
3681,11/13/2024,6:43:03 PM,91.3
3682,11/13/2024,6:43:08 PM,91.4
3683,11/13/2024,6:43:13 PM,91.4
3684,11/13/2024,6:43:18 PM,91.3
3685,11/13/2024,6:43:23 PM,91.3
3686,11/13/2024,6:43:28 PM,91.3
3687,11/13/2024,6:43:33 PM,91.2
3688,11/13/2024,6:43:38 PM,91.1
3689,11/13/2024,6:43:43 PM,91.1
3690,11/13/2024,6:43:48 PM,91
3691,11/13/2024,6:43:53 PM,91.1
3692,11/13/2024,6:43:58 PM,90.9
3693,11/13/2024,6:44:03 PM,90.9
3694,11/13/2024,6:44:08 PM,90.9
3695,11/13/2024,6:44:13 PM,90.9
3696,11/13/2024,6:44:18 PM,90.8
3697,11/13/2024,6:44:23 PM,90.8
3698,11/13/2024,6:44:28 PM,90.9
3699,11/13/2024,6:44:33 PM,90.8
3700,11/13/2024,6:44:38 PM,90.8
3701,11/13/2024,6:44:43 PM,90.7
3702,11/13/2024,6:44:48 PM,90.7
3703,11/13/2024,6:44:53 PM,90.7
3704,11/13/2024,6:44:58 PM,90.6
3705,11/13/2024,6:45:03 PM,90.6
3706,11/13/2024,6:45:08 PM,90.6
3707,11/13/2024,6:45:13 PM,90.5
3708,11/13/2024,6:45:18 PM,90.4
3709,11/13/2024,6:45:23 PM,90.5
3710,11/13/2024,6:45:28 PM,90.4
3711,11/13/2024,6:45:33 PM,90.5
3712,11/13/2024,6:45:38 PM,90.4
3713,11/13/2024,6:45:43 PM,90.3
3714,11/13/2024,6:45:48 PM,90.3
3715,11/13/2024,6:45:53 PM,90.3
3716,11/13/2024,6:45:58 PM,90.2
3717,11/13/2024,6:46:03 PM,90.2
3718,11/13/2024,6:46:08 PM,90.2
3719,11/13/2024,6:46:13 PM,90.1
3720,11/13/2024,6:46:18 PM,90.1
3721,11/13/2024,6:46:23 PM,90.1
3722,11/13/2024,6:46:28 PM,90.1
3723,11/13/2024,6:46:33 PM,90
3724,11/13/2024,6:46:38 PM,90
3725,11/13/2024,6:46:43 PM,90
3726,11/13/2024,6:46:48 PM,90
3727,11/13/2024,6:46:53 PM,89.9
3728,11/13/2024,6:46:58 PM,89.8
3729,11/13/2024,6:47:03 PM,89.9
3730,11/13/2024,6:47:08 PM,89.8
3731,11/13/2024,6:47:13 PM,89.8
3732,11/13/2024,6:47:18 PM,89.7
3733,11/13/2024,6:47:23 PM,89.7
3734,11/13/2024,6:47:28 PM,89.6
3735,11/13/2024,6:47:33 PM,89.6
3736,11/13/2024,6:47:38 PM,89.6
3737,11/13/2024,6:47:43 PM,89.5
3738,11/13/2024,6:47:48 PM,89.6
3739,11/13/2024,6:47:53 PM,89.5
3740,11/13/2024,6:47:58 PM,89.5
3741,11/13/2024,6:48:03 PM,89.5
3742,11/13/2024,6:48:08 PM,89.5
3743,11/13/2024,6:48:13 PM,89.4
3744,11/13/2024,6:48:18 PM,89.4
3745,11/13/2024,6:48:23 PM,89.3
3746,11/13/2024,6:48:28 PM,89.3
3747,11/13/2024,6:48:33 PM,89.3
3748,11/13/2024,6:48:38 PM,89.3
3749,11/13/2024,6:48:43 PM,89.3
3750,11/13/2024,6:48:48 PM,89.3
3751,11/13/2024,6:48:53 PM,89.2
3752,11/13/2024,6:48:58 PM,89.1
3753,11/13/2024,6:49:03 PM,89.1
3754,11/13/2024,6:49:08 PM,89.1
3755,11/13/2024,6:49:13 PM,89.1
3756,11/13/2024,6:49:18 PM,89.1
3757,11/13/2024,6:49:23 PM,89.1
3758,11/13/2024,6:49:28 PM,89
3759,11/13/2024,6:49:33 PM,88.9
3760,11/13/2024,6:49:38 PM,88.9
3761,11/13/2024,6:49:43 PM,89
3762,11/13/2024,6:49:48 PM,89
3763,11/13/2024,6:49:53 PM,88.9
3764,11/13/2024,6:49:58 PM,88.9
3765,11/13/2024,6:50:03 PM,88.8
3766,11/13/2024,6:50:08 PM,88.8
3767,11/13/2024,6:50:13 PM,88.7
3768,11/13/2024,6:50:18 PM,88.7
3769,11/13/2024,6:50:23 PM,88.6
3770,11/13/2024,6:50:28 PM,88.6
3771,11/13/2024,6:50:33 PM,88.6
3772,11/13/2024,6:50:38 PM,88.6
3773,11/13/2024,6:50:43 PM,88.5
3774,11/13/2024,6:50:48 PM,88.5
3775,11/13/2024,6:50:53 PM,88.5
3776,11/13/2024,6:50:58 PM,88.5
3777,11/13/2024,6:51:03 PM,88.4
3778,11/13/2024,6:51:08 PM,88.4
3779,11/13/2024,6:51:13 PM,88.4
3780,11/13/2024,6:51:18 PM,88.3
3781,11/13/2024,6:51:23 PM,88.4
3782,11/13/2024,6:51:28 PM,88.3
3783,11/13/2024,6:51:33 PM,88.2
3784,11/13/2024,6:51:38 PM,88.3
3785,11/13/2024,6:51:43 PM,88.2
3786,11/13/2024,6:51:48 PM,88.2
3787,11/13/2024,6:51:53 PM,88.2
3788,11/13/2024,6:51:58 PM,88.1
3789,11/13/2024,6:52:03 PM,88.1
3790,11/13/2024,6:52:08 PM,88
3791,11/13/2024,6:52:13 PM,88
3792,11/13/2024,6:52:18 PM,88
3793,11/13/2024,6:52:23 PM,87.9
3794,11/13/2024,6:52:28 PM,87.9
3795,11/13/2024,6:52:33 PM,87.8
3796,11/13/2024,6:52:38 PM,87.8
3797,11/13/2024,6:52:43 PM,87.8
3798,11/13/2024,6:52:48 PM,87.8
3799,11/13/2024,6:52:53 PM,87.8
3800,11/13/2024,6:52:58 PM,87.8
3801,11/13/2024,6:53:03 PM,87.7
3802,11/13/2024,6:53:08 PM,87.7
3803,11/13/2024,6:53:13 PM,87.7
3804,11/13/2024,6:53:18 PM,87.6
3805,11/13/2024,6:53:23 PM,87.6
3806,11/13/2024,6:53:28 PM,87.6
3807,11/13/2024,6:53:33 PM,87.6
3808,11/13/2024,6:53:38 PM,87.5
3809,11/13/2024,6:53:43 PM,87.5
3810,11/13/2024,6:53:48 PM,87.5
3811,11/13/2024,6:53:53 PM,87.5
3812,11/13/2024,6:53:58 PM,87.5
3813,11/13/2024,6:54:03 PM,87.4
3814,11/13/2024,6:54:08 PM,87.4
3815,11/13/2024,6:54:13 PM,87.4
3816,11/13/2024,6:54:18 PM,87.3
3817,11/13/2024,6:54:23 PM,87.3
3818,11/13/2024,6:54:28 PM,87.3
3819,11/13/2024,6:54:33 PM,87.3
3820,11/13/2024,6:54:38 PM,87.3
3821,11/13/2024,6:54:43 PM,87.3
3822,11/13/2024,6:54:48 PM,87.2
3823,11/13/2024,6:54:53 PM,87.2
3824,11/13/2024,6:54:58 PM,87.1
3825,11/13/2024,6:55:03 PM,87.2
3826,11/13/2024,6:55:08 PM,87.2
3827,11/13/2024,6:55:13 PM,87.1
3828,11/13/2024,6:55:18 PM,87.1
3829,11/13/2024,6:55:23 PM,87
3830,11/13/2024,6:55:28 PM,87
3831,11/13/2024,6:55:33 PM,86.9
3832,11/13/2024,6:55:38 PM,86.8
3833,11/13/2024,6:55:43 PM,86.9
3834,11/13/2024,6:55:48 PM,86.8
3835,11/13/2024,6:55:53 PM,86.8
3836,11/13/2024,6:55:58 PM,86.7
3837,11/13/2024,6:56:03 PM,86.7
3838,11/13/2024,6:56:08 PM,86.7
3839,11/13/2024,6:56:13 PM,86.7
3840,11/13/2024,6:56:18 PM,86.6
3841,11/13/2024,6:56:23 PM,86.6
3842,11/13/2024,6:56:28 PM,86.6
3843,11/13/2024,6:56:33 PM,86.6
3844,11/13/2024,6:56:38 PM,86.5
3845,11/13/2024,6:56:43 PM,86.6
3846,11/13/2024,6:56:48 PM,86.5
3847,11/13/2024,6:56:53 PM,86.5
3848,11/13/2024,6:56:58 PM,86.5
3849,11/13/2024,6:57:03 PM,86.5
3850,11/13/2024,6:57:08 PM,86.4
3851,11/13/2024,6:57:13 PM,86.4
3852,11/13/2024,6:57:18 PM,86.4
3853,11/13/2024,6:57:23 PM,86.4
3854,11/13/2024,6:57:28 PM,86.3
3855,11/13/2024,6:57:33 PM,86.2
3856,11/13/2024,6:57:38 PM,86.2
3857,11/13/2024,6:57:43 PM,86.2
3858,11/13/2024,6:57:48 PM,86.1
3859,11/13/2024,6:57:53 PM,86.1
3860,11/13/2024,6:57:58 PM,86.1
3861,11/13/2024,6:58:03 PM,86.1
3862,11/13/2024,6:58:08 PM,86.1
3863,11/13/2024,6:58:13 PM,86.1
3864,11/13/2024,6:58:18 PM,86
3865,11/13/2024,6:58:23 PM,86.1
3866,11/13/2024,6:58:28 PM,86.1
3867,11/13/2024,6:58:33 PM,86
3868,11/13/2024,6:58:38 PM,86
3869,11/13/2024,6:58:43 PM,86
3870,11/13/2024,6:58:48 PM,85.9
3871,11/13/2024,6:58:53 PM,85.9
3872,11/13/2024,6:58:58 PM,85.8
3873,11/13/2024,6:59:03 PM,85.8
3874,11/13/2024,6:59:08 PM,85.7
3875,11/13/2024,6:59:13 PM,85.7
3876,11/13/2024,6:59:18 PM,85.7
3877,11/13/2024,6:59:23 PM,85.7
3878,11/13/2024,6:59:28 PM,85.7
3879,11/13/2024,6:59:33 PM,85.7
3880,11/13/2024,6:59:38 PM,85.6
3881,11/13/2024,6:59:43 PM,85.6
3882,11/13/2024,6:59:48 PM,85.6
3883,11/13/2024,6:59:53 PM,85.6
3884,11/13/2024,6:59:58 PM,85.5
3885,11/13/2024,7:00:03 PM,85.4
3886,11/13/2024,7:00:08 PM,85.4
3887,11/13/2024,7:00:13 PM,85.4
3888,11/13/2024,7:00:18 PM,85.3
3889,11/13/2024,7:00:23 PM,85.2
3890,11/13/2024,7:00:28 PM,85.3
3891,11/13/2024,7:00:33 PM,85.3
3892,11/13/2024,7:00:38 PM,85.2
3893,11/13/2024,7:00:43 PM,85.2
3894,11/13/2024,7:00:48 PM,85.2
3895,11/13/2024,7:00:53 PM,85.1
3896,11/13/2024,7:00:58 PM,85.1
3897,11/13/2024,7:01:03 PM,85
3898,11/13/2024,7:01:08 PM,85
3899,11/13/2024,7:01:13 PM,85
3900,11/13/2024,7:01:18 PM,85
3901,11/13/2024,7:01:23 PM,85.1
3902,11/13/2024,7:01:28 PM,85.1
3903,11/13/2024,7:01:33 PM,85.1
3904,11/13/2024,7:01:38 PM,85
3905,11/13/2024,7:01:43 PM,84.9
3906,11/13/2024,7:01:48 PM,84.9
3907,11/13/2024,7:01:53 PM,84.9
3908,11/13/2024,7:01:58 PM,84.8
3909,11/13/2024,7:02:03 PM,84.8
3910,11/13/2024,7:02:08 PM,84.8
3911,11/13/2024,7:02:13 PM,84.8
3912,11/13/2024,7:02:18 PM,84.8
3913,11/13/2024,7:02:23 PM,84.7
3914,11/13/2024,7:02:28 PM,84.7
3915,11/13/2024,7:02:33 PM,84.7
3916,11/13/2024,7:02:38 PM,84.5
3917,11/13/2024,7:02:43 PM,84.6
3918,11/13/2024,7:02:48 PM,84.5
3919,11/13/2024,7:02:53 PM,84.5
3920,11/13/2024,7:02:58 PM,84.5
3921,11/13/2024,7:03:03 PM,84.5
3922,11/13/2024,7:03:08 PM,84.5
3923,11/13/2024,7:03:13 PM,84.5
3924,11/13/2024,7:03:18 PM,84.3
3925,11/13/2024,7:03:23 PM,84.3
3926,11/13/2024,7:03:28 PM,84.3
3927,11/13/2024,7:03:33 PM,84.3
3928,11/13/2024,7:03:38 PM,84.4
3929,11/13/2024,7:03:43 PM,84.3
3930,11/13/2024,7:03:48 PM,84.3
3931,11/13/2024,7:03:53 PM,84.3
3932,11/13/2024,7:03:58 PM,84.2
3933,11/13/2024,7:04:03 PM,84.2
3934,11/13/2024,7:04:08 PM,84.1
3935,11/13/2024,7:04:13 PM,84.1
3936,11/13/2024,7:04:18 PM,84.1
3937,11/13/2024,7:04:23 PM,84.1
3938,11/13/2024,7:04:28 PM,84
3939,11/13/2024,7:04:33 PM,84
3940,11/13/2024,7:04:38 PM,83.9
3941,11/13/2024,7:04:43 PM,83.9
3942,11/13/2024,7:04:48 PM,83.9
3943,11/13/2024,7:04:53 PM,83.8
3944,11/13/2024,7:04:58 PM,83.9
3945,11/13/2024,7:05:03 PM,83.8
3946,11/13/2024,7:05:08 PM,83.9
3947,11/13/2024,7:05:13 PM,83.8
3948,11/13/2024,7:05:18 PM,83.7
3949,11/13/2024,7:05:23 PM,83.8
3950,11/13/2024,7:05:28 PM,83.8
3951,11/13/2024,7:05:33 PM,83.7
3952,11/13/2024,7:05:38 PM,83.7
3953,11/13/2024,7:05:43 PM,83.7
3954,11/13/2024,7:05:48 PM,83.7
3955,11/13/2024,7:05:53 PM,83.6
3956,11/13/2024,7:05:58 PM,83.6
3957,11/13/2024,7:06:03 PM,83.6
3958,11/13/2024,7:06:08 PM,83.5
3959,11/13/2024,7:06:13 PM,83.5
3960,11/13/2024,7:06:18 PM,83.4
3961,11/13/2024,7:06:23 PM,83.4
3962,11/13/2024,7:06:28 PM,83.4
3963,11/13/2024,7:06:33 PM,83.3
3964,11/13/2024,7:06:38 PM,83.3
3965,11/13/2024,7:06:43 PM,83.3
3966,11/13/2024,7:06:48 PM,83.2
3967,11/13/2024,7:06:53 PM,83.2
3968,11/13/2024,7:06:58 PM,83.2
3969,11/13/2024,7:07:03 PM,83.2
3970,11/13/2024,7:07:08 PM,83.2
3971,11/13/2024,7:07:13 PM,83.3
3972,11/13/2024,7:07:18 PM,83.2
3973,11/13/2024,7:07:23 PM,83.1
3974,11/13/2024,7:07:28 PM,83
3975,11/13/2024,7:07:33 PM,83
3976,11/13/2024,7:07:38 PM,83
3977,11/13/2024,7:07:43 PM,83
3978,11/13/2024,7:07:48 PM,83
3979,11/13/2024,7:07:53 PM,83
3980,11/13/2024,7:07:58 PM,82.9
3981,11/13/2024,7:08:03 PM,83
3982,11/13/2024,7:08:08 PM,83
3983,11/13/2024,7:08:13 PM,82.9
3984,11/13/2024,7:08:18 PM,82.9
3985,11/13/2024,7:08:23 PM,82.8
3986,11/13/2024,7:08:28 PM,82.8
3987,11/13/2024,7:08:33 PM,82.7
3988,11/13/2024,7:08:38 PM,82.8
3989,11/13/2024,7:08:43 PM,82.7
3990,11/13/2024,7:08:48 PM,82.7
3991,11/13/2024,7:08:53 PM,82.7
3992,11/13/2024,7:08:58 PM,82.6
3993,11/13/2024,7:09:03 PM,82.5
3994,11/13/2024,7:09:08 PM,82.5
3995,11/13/2024,7:09:13 PM,82.5
3996,11/13/2024,7:09:18 PM,82.5
3997,11/13/2024,7:09:23 PM,82.5
3998,11/13/2024,7:09:28 PM,82.4
3999,11/13/2024,7:09:33 PM,82.4
4000,11/13/2024,7:09:38 PM,82.4
4001,11/13/2024,7:09:43 PM,82.3
4002,11/13/2024,7:09:48 PM,82.3
4003,11/13/2024,7:09:53 PM,82.3
4004,11/13/2024,7:09:58 PM,82.2
4005,11/13/2024,7:10:03 PM,82.2
4006,11/13/2024,7:10:08 PM,82.3
4007,11/13/2024,7:10:13 PM,82.2
4008,11/13/2024,7:10:18 PM,82.2
4009,11/13/2024,7:10:23 PM,82.2
4010,11/13/2024,7:10:28 PM,82.1
4011,11/13/2024,7:10:33 PM,82
4012,11/13/2024,7:10:38 PM,82
4013,11/13/2024,7:10:43 PM,81.9
4014,11/13/2024,7:10:48 PM,81.9
4015,11/13/2024,7:10:53 PM,81.9
4016,11/13/2024,7:10:58 PM,81.8
4017,11/13/2024,7:11:03 PM,81.9
4018,11/13/2024,7:11:08 PM,81.9
4019,11/13/2024,7:11:13 PM,81.9
4020,11/13/2024,7:11:18 PM,81.9
4021,11/13/2024,7:11:23 PM,81.9
4022,11/13/2024,7:11:28 PM,81.8
4023,11/13/2024,7:11:33 PM,81.7
4024,11/13/2024,7:11:38 PM,81.7
4025,11/13/2024,7:11:43 PM,81.7
4026,11/13/2024,7:11:48 PM,81.7
4027,11/13/2024,7:11:53 PM,81.7
4028,11/13/2024,7:11:58 PM,81.7
4029,11/13/2024,7:12:03 PM,81.6
4030,11/13/2024,7:12:08 PM,81.6
4031,11/13/2024,7:12:13 PM,81.5
4032,11/13/2024,7:12:18 PM,81.5
